File,Title,Data,Translated_Data,Translated_Title
rose_198,Healthcare and Health: Number of Hospitals Specializing in Each Field/nHealthcare and Health,"[{""Category"":""General Medicine"",""Value"":43},{""Category"":""Surgery"",""Value"":97},{""Category"":""Pediatrics"",""Value"":17},{""Category"":""Psychiatry"",""Value"":36},{""Category"":""Orthopedics"",""Value"":96},{""Category"":""Dermatology"",""Value"":60},{""Category"":""Neurology"",""Value"":68}]","[{""Thể loại"":""Y học tổng quát"",""Giá trị"":43},{""Thể loại"":""Phẫu thuật"",""Giá trị"":97},{""Thể loại"":""Nhi khoa"",""Giá trị"":17},{""Thể loại"":""Tâm thần học"",""Giá trị"":36},{""Thể loại"":""Chỉnh hình"",""Giá trị"":96},{""Thể loại"":""Da liễu"",""Giá trị"":60},{""Thể loại"":""Thần kinh học"",""Giá trị"":68}]",Chăm sóc sức khỏe và Y tế: Số lượng bệnh viện chuyên về từng lĩnh vực/nChăm sóc sức khỏe và Y tế
rose_199,Impact of Environmental Issues on Sustainability Efforts/nEnvironment and Sustainability,"[{""Category"":""Renewable Energy"",""Value"":50.0},{""Category"":""Carbon Footprint"",""Value"":45.0},{""Category"":""Pollution"",""Value"":34.0},{""Category"":""Climate Change"",""Value"":30.0},{""Category"":""Biodiversity"",""Value"":25.0},{""Category"":""Recycling"",""Value"":20.0},{""Category"":""Water Resources"",""Value"":15.0},{""Category"":""Waste Management"",""Value"":10.0},{""Category"":null,""Value"":null}]","[{""Thể loại"":""Năng lượng tái tạo"",""Giá trị"":50.0},{""Thể loại"":""Dấu chân các-bon"",""Giá trị"":45.0},{""Thể loại"":""Ô nhiễm"",""Giá trị"":34.0},{""Thể loại"":""Biến đổi khí hậu"",""Giá trị"":30.0},{""Thể loại"":""Đa dạng sinh học"",""Giá trị"":25.0},{""Thể loại"":""Tái chế"",""Giá trị"":20.0},{""Thể loại"":""Tài nguyên nước"",""Giá trị"":15.0},{""Thể loại"":""Quản lý chất thải"",""Giá trị"":10.0},{""Thể loại"":null,""Giá trị"":null}]",Tác động của các vấn đề môi trường đến nỗ lực phát triển bền vững/nMôi trường và phát triển bền vững
rose_2,Number of Nonprofits Engaged in Different Fields in 2021/nCharity and Nonprofit Organizations,"[{""Category"":""Education"",""Value"":40},{""Category"":""Health"",""Value"":90},{""Category"":""Poverty"",""Value"":50},{""Category"":""Homelessness"",""Value"":30},{""Category"":""Environment"",""Value"":70},{""Category"":""Human Rights"",""Value"":60},{""Category"":""Community Development"",""Value"":20},{""Category"":""Animal Welfare"",""Value"":10}]","[{""Thể loại"":""Giáo dục"",""Giá trị"":40},{""Thể loại"":""Sức khỏe"",""Giá trị"":90},{""Thể loại"":""Nghèo đói"",""Giá trị"":50},{""Thể loại"":""Vô gia cư"",""Giá trị"":30},{""Thể loại"":""Môi trường"",""Giá trị"":70},{""Thể loại"":""Quyền con người"",""Giá trị"":60},{""Thể loại"":""Phát triển cộng đồng"",""Giá trị"":20},{""Thể loại"":""Phúc lợi động vật"",""Giá trị"":10}]",Số lượng các tổ chức phi lợi nhuận tham gia vào các lĩnh vực khác nhau vào năm 2021/nTổ chức từ thiện và phi lợi nhuận
rose_20,Number of Utilities Using Different Types of Energy in 2021/nEnergy and Utilities,"[{""Type of Energy"":""Renewable Energy"",""Value"":80},{""Type of Energy"":""Fossil Fuels"",""Value"":60},{""Type of Energy"":""Nuclear Energy"",""Value"":40},{""Type of Energy"":""Hydroelectricity"",""Value"":20},{""Type of Energy"":""Natural Gas"",""Value"":15},{""Type of Energy"":""Solar Energy"",""Value"":10},{""Type of Energy"":""Wind Energy"",""Value"":5}]","[{""Loại năng lượng"":""Năng lượng tái tạo"",""Giá trị"":80},{""Loại năng lượng"":""Nhiên liệu hóa thạch"",""Giá trị"":60},{""Loại năng lượng"":""Năng lượng hạt nhân"",""Giá trị"":40},{""Loại năng lượng"":""Thủy điện"",""Giá trị"":20},{""Loại năng lượng"":""Khí thiên nhiên"",""Giá trị"":15},{""Loại năng lượng"":""Năng lượng mặt trời"",""Giá trị"":10},{""Loại năng lượng"":""Năng lượng gió"",""Giá trị"":5}]",Số lượng tiện ích sử dụng các loại năng lượng khác nhau vào năm 2021/nNăng lượng và tiện ích
rose_200,Number of Science and Engineering Projects in 2021/nScience and Engineering,"[{""Discipline"":""Physics"",""Value"":50},{""Discipline"":""Chemistry"",""Value"":40},{""Discipline"":""Mathematics"",""Value"":30},{""Discipline"":""Computer Science"",""Value"":20},{""Discipline"":""Mechanical Engineering"",""Value"":15},{""Discipline"":""Electrical Engineering"",""Value"":10},{""Discipline"":""Aerospace Engineering"",""Value"":5}]","[{""Discipline"":""Vật lý"",""Giá trị"":50},{""Discipline"":""Hóa học"",""Giá trị"":40},{""Discipline"":""Toán học"",""Giá trị"":30},{""Discipline"":""Khoa học máy tính"",""Giá trị"":20},{""Discipline"":""Kỹ thuật cơ khí"",""Giá trị"":15},{""Discipline"":""Kỹ thuật điện"",""Giá trị"":10},{""Discipline"":""Kỹ thuật hàng không vũ trụ"",""Giá trị"":5}]",Số lượng dự án khoa học và kỹ thuật năm 2021/nKhoa học và kỹ thuật
rose_201,Popularity of Art Forms Amongst Participants in 2021/nArts and Culture,"[{""Art Form"":""Painting"",""Value"":90},{""Art Form"":""Sculpture"",""Value"":80},{""Art Form"":""Theatre"",""Value"":50},{""Art Form"":""Photography"",""Value"":43},{""Art Form"":""Calligraphy"",""Value"":40},{""Art Form"":""Music"",""Value"":36},{""Art Form"":""Dance"",""Value"":30},{""Art Form"":""Poetry"",""Value"":20},{""Art Form"":""Cinema"",""Value"":10}]","[{""Art Form"":""Hội họa"",""Giá trị"":90},{""Art Form"":""Điêu khắc"",""Giá trị"":80},{""Art Form"":""Sân khấu"",""Giá trị"":50},{""Art Form"":""Nhiếp ảnh"",""Giá trị"":43},{""Art Form"":""Thư pháp"",""Giá trị"":40},{""Art Form"":""Âm nhạc"",""Giá trị"":36},{""Art Form"":""Khiêu vũ"",""Giá trị"":30},{""Art Form"":""Thơ ca"",""Giá trị"":20},{""Art Form"":""Điện ảnh"",""Giá trị"":10}]",Sự phổ biến của các loại hình nghệ thuật trong số những người tham gia năm 2021/nNghệ thuật và Văn hóa
rose_202,Number of Nonprofit Organizations Addressing Each Cause in 2021/nCharity and Nonprofit Organizations,"[{""Category"":""Homelessness"",""Value"":42},{""Category"":""Food Insecurity"",""Value"":50},{""Category"":""Education"",""Value"":54},{""Category"":""Environment"",""Value"":70},{""Category"":""Human Rights"",""Value"":34},{""Category"":""Animal Welfare"",""Value"":20},{""Category"":""Health"",""Value"":45},{""Category"":""Poverty"",""Value"":60}]","[{""Category"":""Vô gia cư"",""Giá trị"":42},{""Category"":""Mất an ninh lương thực"",""Giá trị"":50},{""Category"":""Giáo dục"",""Giá trị"":54},{""Category"":""Môi trường"",""Giá trị"":70},{""Category"":""Quyền con người"",""Giá trị"":34},{""Category"":""Phúc lợi động vật"",""Giá trị"":20},{""Category"":""Sức khỏe"",""Giá trị"":45},{""Category"":""Nghèo đói"",""Giá trị"":60}]",Số lượng các tổ chức phi lợi nhuận giải quyết từng mục đích trong năm 2021/nTổ chức từ thiện và phi lợi nhuận
rose_203,Production Capacity in the Manufacturing Industry/nManufacturing and Production,"[{""Category"":""Automation"",""Value"":100},{""Category"":""Robotics"",""Value"":90},{""Category"":""Machinery"",""Value"":80},{""Category"":""Tooling"",""Value"":70},{""Category"":""Electronics"",""Value"":60},{""Category"":""Casting"",""Value"":50},{""Category"":""Sheetmetal"",""Value"":40},{""Category"":""Plastics"",""Value"":30},{""Category"":""Fabrication"",""Value"":20},{""Category"":""Packaging"",""Value"":10}]","[{""Thể loại"":""Tự động hóa"",""Giá trị"":100},{""Thể loại"":""Robot"",""Giá trị"":90},{""Thể loại"":""Máy móc"",""Giá trị"":80},{""Thể loại"":""Dụng cụ"",""Giá trị"":70},{""Thể loại"":""Điện tử"",""Giá trị"":60},{""Thể loại"":""Đúc"",""Giá trị"":50},{""Thể loại"":""Tấm kim loại"",""Giá trị"":40},{""Thể loại"":""Nhựa"",""Giá trị"":30},{""Thể loại"":""Chế tạo"",""Giá trị"":20},{""Thể loại"":""Bao bì"",""Giá trị"":10}]",Năng lực sản xuất trong ngành sản xuất/nSản xuất và chế tạo
rose_205,Number of Students Enrolled in Different Academic Areas in 2021/nEducation and Academics,"[{""Academic Area"":""Math"",""Value"":200},{""Academic Area"":""Science"",""Value"":170},{""Academic Area"":""English"",""Value"":180},{""Academic Area"":""Social Studies"",""Value"":160},{""Academic Area"":""Technology"",""Value"":150},{""Academic Area"":""Arts"",""Value"":140},{""Academic Area"":""Physical Education"",""Value"":100},{""Academic Area"":""Foreign Language"",""Value"":80},{""Academic Area"":""Music"",""Value"":60}]","[{""Lĩnh vực học thuật"":""Toán"",""Giá trị"":200},{""Lĩnh vực học thuật"":""Khoa học"",""Giá trị"":170},{""Lĩnh vực học thuật"":""Tiếng Anh"",""Giá trị"":180},{""Lĩnh vực học thuật"":""Khoa học xã hội"",""Giá trị"":160},{""Lĩnh vực học thuật"":""Công nghệ"",""Giá trị"":150},{""Lĩnh vực học thuật"":""Nghệ thuật"",""Giá trị"":140},{""Lĩnh vực học thuật"":""Giáo dục thể chất"",""Giá trị"":100},{""Lĩnh vực học thuật"":""Ngoại ngữ"",""Giá trị"":80},{""Lĩnh vực học thuật"":""Âm nhạc"",""Giá trị"":60}]",Số lượng sinh viên ghi danh vào các lĩnh vực học thuật khác nhau trong năm 2021/nGiáo dục và học thuật
rose_206,Quantifying Government and Public Policy Programs in 2021/nGovernment and Public Policy,"[{""Category"":""Education"",""Value"":90},{""Category"":""Healthcare"",""Value"":45},{""Category"":""Social Services"",""Value"":60},{""Category"":""Economic Development"",""Value"":92},{""Category"":""Public Safety"",""Value"":82},{""Category"":""Transportation"",""Value"":86},{""Category"":""Environmental Management"",""Value"":73},{""Category"":""Infrastructure Development"",""Value"":65},{""Category"":""Local Government"",""Value"":50}]","[{""Thể loại"":""Giáo dục"",""Giá trị"":90},{""Thể loại"":""Chăm sóc sức khỏe"",""Giá trị"":45},{""Thể loại"":""Dịch vụ xã hội"",""Giá trị"":60},{""Thể loại"":""Phát triển kinh tế"",""Giá trị"":92},{""Thể loại"":""An toàn công cộng"",""Giá trị"":82},{""Thể loại"":""Giao thông"",""Giá trị"":86},{""Thể loại"":""Quản lý môi trường"",""Giá trị"":73},{""Thể loại"":""Phát triển cơ sở hạ tầng"",""Giá trị"":65},{""Thể loại"":""Chính quyền địa phương"",""Giá trị"":50}]",Định lượng các chương trình chính sách công và chính phủ năm 2021/nChính phủ và chính sách công
rose_207,Number of Tourists Visiting Different Regions in 2021/nTourism and Hospitality,"[{""Region"":""North America"",""Value"":85000},{""Region"":""South America"",""Value"":70000},{""Region"":""Europe"",""Value"":80000},{""Region"":""Asia"",""Value"":95000},{""Region"":""Africa"",""Value"":56000},{""Region"":""Oceania"",""Value"":45000}]","[{""Khu vực"":""Bắc Mỹ"",""Giá trị"":85000},{""Khu vực"":""Nam Mỹ"",""Giá trị"":70000},{""Khu vực"":""Châu Âu"",""Giá trị"":80000},{""Khu vực"":""Châu Á"",""Giá trị"":95000},{""Khu vực"":""Châu Phi"",""Giá trị"":56000},{""Khu vực"":""Châu Đại Dương"",""Giá trị"":45000}]",Số lượng khách du lịch đến thăm các vùng khác nhau vào năm 2021/nDu lịch và Khách sạn
rose_208,Number of Professionals in Scientific and Engineering Fields/nScience and Engineering,"[{""Category"":""Physics"",""Value"":50},{""Category"":""Chemistry"",""Value"":30},{""Category"":""Engineering"",""Value"":20},{""Category"":""Mathematics"",""Value"":10},{""Category"":""Computer Science"",""Value"":50},{""Category"":""Aerospace"",""Value"":40},{""Category"":""Robotics"",""Value"":20},{""Category"":""Biotechnology"",""Value"":30}]","[{""Thể loại"":""Vật lý"",""Giá trị"":50},{""Thể loại"":""Hóa học"",""Giá trị"":30},{""Thể loại"":""Kỹ thuật"",""Giá trị"":20},{""Thể loại"":""Toán học"",""Giá trị"":10},{""Thể loại"":""Khoa học máy tính"",""Giá trị"":50},{""Thể loại"":""Hàng không vũ trụ"",""Giá trị"":40},{""Thể loại"":""Người máy"",""Giá trị"":20},{""Thể loại"":""Công nghệ sinh học"",""Giá trị"":30}]",Số lượng chuyên gia trong lĩnh vực khoa học và kỹ thuật/nKhoa học và kỹ thuật
rose_209,Number of Students Enrolled in Social Sciences and Humanities Courses in 2021/nSocial Sciences and Humanities,"[{""Subjects"":""History"",""Value"":542},{""Subjects"":""Literature"",""Value"":633},{""Subjects"":""Philosophy"",""Value"":455},{""Subjects"":""Art"",""Value"":741},{""Subjects"":""Music"",""Value"":953},{""Subjects"":""Anthropology"",""Value"":1350},{""Subjects"":""Political Science"",""Value"":1020},{""Subjects"":""Sociology"",""Value"":1144}]","[{""Subjects"":""Lịch sử"",""Giá trị"":542},{""Subjects"":""Văn học"",""Giá trị"":633},{""Subjects"":""Triết học"",""Giá trị"":455},{""Subjects"":""Nghệ thuật"",""Giá trị"":741},{""Subjects"":""Âm nhạc"",""Giá trị"":953},{""Subjects"":""Nhân chủng học"",""Giá trị"":1350},{""Subjects"":""Khoa học chính trị"",""Giá trị"":1020},{""Subjects"":""Xã hội học"",""Giá trị"":1144}]",Số lượng sinh viên đăng ký vào các khóa học Khoa học xã hội và Nhân văn năm 2021/nKhoa học xã hội và Nhân văn
rose_21,Frequency of Technologies Used in Social Media and the Web in 2021/nSocial Media and the Web,"[{""Category"":""Web Design"",""Value"":70},{""Category"":""Network Security"",""Value"":90},{""Category"":""Cloud Computing"",""Value"":50},{""Category"":""Online Advertising"",""Value"":80},{""Category"":""Mobile Applications"",""Value"":60},{""Category"":""Big Data"",""Value"":40},{""Category"":""Web Analytics"",""Value"":20},{""Category"":""Machine Learning"",""Value"":10}]","[{""Thể loại"":""Thiết kế web"",""Giá trị"":70},{""Thể loại"":""Bảo mật mạng"",""Giá trị"":90},{""Thể loại"":""Điện toán đám mây"",""Giá trị"":50},{""Thể loại"":""Quảng cáo trực tuyến"",""Giá trị"":80},{""Thể loại"":""Ứng dụng di động"",""Giá trị"":60},{""Thể loại"":""Dữ liệu lớn"",""Giá trị"":40},{""Thể loại"":""Phân tích web"",""Giá trị"":20},{""Thể loại"":""Học máy"",""Giá trị"":10}]",Tần suất công nghệ được sử dụng trong phương tiện truyền thông xã hội và Web năm 2021/nPhương tiện truyền thông xã hội và Web
rose_210,University Enrollment by Course Type in 2021/nSocial Sciences and Humanities,"[{""Course Type"":""Humanities"",""Value"":240},{""Course Type"":""Social Sciences"",""Value"":350},{""Course Type"":""Arts and Culture"",""Value"":150},{""Course Type"":""Communications"",""Value"":100},{""Course Type"":""Language"",""Value"":90},{""Course Type"":""Recreation"",""Value"":60},{""Course Type"":""History"",""Value"":80},{""Course Type"":""Physical Education"",""Value"":40},{""Course Type"":""Literature"",""Value"":20}]","[{""Loại khóa học"":""Nhân văn"",""Giá trị"":240},{""Loại khóa học"":""Khoa học xã hội"",""Giá trị"":350},{""Loại khóa học"":""Nghệ thuật và văn hóa"",""Giá trị"":150},{""Loại khóa học"":""Truyền thông"",""Giá trị"":100},{""Loại khóa học"":""Ngôn ngữ"",""Giá trị"":90},{""Loại khóa học"":""Giải trí"",""Giá trị"":60},{""Loại khóa học"":""Lịch sử"",""Giá trị"":80},{""Loại khóa học"":""Giáo dục thể chất"",""Giá trị"":40},{""Loại khóa học"":""Văn học"",""Giá trị"":20}]",Tuyển sinh đại học theo loại khóa học năm 2021/nKhoa học xã hội và nhân văn
rose_211,Popularity of Different Forms of Entertainment in 2021/nSports and Entertainment,"[{""Category"":""Music"",""Value"":43},{""Category"":""Movies"",""Value"":97},{""Category"":""Television"",""Value"":17},{""Category"":""Theater"",""Value"":36},{""Category"":""Sports"",""Value"":96},{""Category"":""Video Games"",""Value"":60},{""Category"":""Radio"",""Value"":68}]","[{""Thể loại"":""Âm nhạc"",""Giá trị"":43},{""Thể loại"":""Phim ảnh"",""Giá trị"":97},{""Thể loại"":""Truyền hình"",""Giá trị"":17},{""Thể loại"":""Sân khấu"",""Giá trị"":36},{""Thể thao"",""Giá trị"":96},{""Thể loại"":""Trò chơi điện tử"",""Giá trị"":60},{""Thể loại"":""Radio"",""Giá trị"":68}]",Sự phổ biến của các hình thức giải trí khác nhau trong năm 2021/nThể thao và Giải trí
